index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
29658,"[0, 80[", State-gov,342834,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29659,"[0, 80[", Private,234743,*,10,*,*, Husband,*,*,0,0,24,*,<=50K
29660,"[0, 80[", Federal-gov,106179,*,10,*,*, Not-in-family,*,*,0,1408,40,*,<=50K
29661,"[0, 80[", Private,177895,*,10,*,*, Wife,*,*,5013,0,40,*,<=50K
29665,"[0, 80[", Private,138441,*,9,*,*, Husband,*,*,0,0,35,*,<=50K
29666,"[0, 80[", Private,279802,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
29667,"[0, 80[", Private,407138,*,4,*,*, Husband,*,*,2936,0,50,*,<=50K
29668,"[0, 80[", Private,31732,*,10,*,*, Husband,*,*,0,0,45,*,>50K
29669,"[0, 80[", Private,204172,*,9,*,*, Own-child,*,*,0,0,48,*,<=50K
29670,"[0, 80[", Private,100593,*,10,*,*, Unmarried,*,*,0,0,6,*,<=50K
29671,"[0, 80[", Local-gov,162623,*,14,*,*, Not-in-family,*,*,0,0,50,*,<=50K
29672,"[0, 80[", Self-emp-not-inc,80933,*,9,*,*, Husband,*,*,0,0,60,*,<=50K
29673,"[0, 80[", Private,47425,*,7,*,*, Own-child,*,*,0,0,15,*,<=50K
29674,"[0, 80[", Private,107812,*,13,*,*, Other-relative,*,*,0,0,40,*,>50K
29675,"[0, 80[", Self-emp-inc,104443,*,10,*,*, Own-child,*,*,0,0,20,*,<=50K
29676,"[0, 80[", Private,117496,*,13,*,*, Unmarried,*,*,0,1755,40,*,>50K
29677,"[0, 80[", Private,209691,*,4,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29678,"[0, 80[", Private,314525,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29679,"[0, 80[", Private,190772,*,12,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29681,"[0, 80[", Private,187370,*,14,*,*, Husband,*,*,15024,0,50,*,>50K
29682,"[0, 80[", Private,216129,*,13,*,*, Not-in-family,*,*,0,0,60,*,<=50K
29683,"[0, 80[", Federal-gov,219293,*,9,*,*, Husband,*,*,0,0,80,*,>50K
29684,"[0, 80[", Private,136363,*,6,*,*, Own-child,*,*,0,0,20,*,<=50K
29685,"[0, 80[", Private,233799,*,2,*,*, Husband,*,*,0,0,40,*,<=50K
29686,"[0, 80[", Private,207611,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
29687,"[0, 80[", Self-emp-inc,178344,*,11,*,*, Unmarried,*,*,0,0,30,*,<=50K
29688,"[0, 80[", Self-emp-inc,187652,*,9,*,*, Not-in-family,*,*,0,0,78,*,>50K
29689,"[0, 80[", Private,188545,*,12,*,*, Own-child,*,*,0,1974,20,*,<=50K
29690,"[0, 80[", Local-gov,58124,*,13,*,*, Unmarried,*,*,0,0,45,*,<=50K
29691,"[0, 80[", Private,321733,*,13,*,*, Not-in-family,*,*,0,1741,40,*,<=50K
29692,"[0, 80[", Private,206253,*,5,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29693,"[0, 80[", ?,152140,*,9,*,*, Wife,*,*,0,0,40,*,<=50K
29694,"[0, 80[", Private,76281,*,13,*,*, Unmarried,*,*,0,0,40,*,<=50K
29695,"[0, 80[", Private,606752,*,14,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29696,"[0, 80[", Private,29933,*,13,*,*, Husband,*,*,0,0,50,*,>50K
29697,"[0, 80[", Private,114158,*,13,*,*, Own-child,*,*,3325,0,10,*,<=50K
29698,"[0, 80[", ?,227203,*,12,*,*, Not-in-family,*,*,0,0,5,*,<=50K
29699,"[0, 80[", Self-emp-inc,65624,*,13,*,*, Husband,*,*,0,0,50,*,>50K
29700,"[0, 80[", Private,34146,*,9,*,*, Husband,*,*,0,0,68,*,<=50K
29701,"[0, 80[", Self-emp-not-inc,34378,*,11,*,*, Husband,*,*,3908,0,75,*,<=50K
29702,"[0, 80[", Private,141490,*,9,*,*, Wife,*,*,0,0,45,*,<=50K
29703,"[0, 80[", Private,199227,*,9,*,*, Not-in-family,*,*,0,0,50,*,<=50K
29704,"[0, 80[", Private,224954,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
29705,"[0, 80[", Private,231357,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29706,"[0, 80[", Self-emp-inc,113530,*,9,*,*, Not-in-family,*,*,0,0,45,*,<=50K
29707,"[0, 80[", Private,22245,*,11,*,*, Husband,*,*,0,0,40,*,<=50K
29708,"[0, 80[", Private,36383,*,13,*,*, Husband,*,*,0,0,40,*,>50K
29709,"[0, 80[", Private,320305,*,9,*,*, Husband,*,*,0,0,32,*,<=50K
29710,"[0, 80[", ?,201657,*,13,*,*, Not-in-family,*,*,0,0,60,*,<=50K
29711,"[0, 80[", Private,48935,*,13,*,*, Wife,*,*,0,0,40,*,<=50K
29712,"[0, 80[", Private,101455,*,9,*,*, Wife,*,*,0,0,40,*,<=50K
29713,"[0, 80[", Local-gov,243960,*,10,*,*, Own-child,*,*,0,0,16,*,<=50K
29714,"[0, 80[", Private,90915,*,12,*,*, Own-child,*,*,0,0,15,*,<=50K
29715,"[0, 80[", Private,315287,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29716,"[0, 80[", Private,106255,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
29717,"[0, 80[", Local-gov,215895,*,14,*,*, Husband,*,*,0,0,40,*,>50K
29718,"[0, 80[", Self-emp-not-inc,170979,*,15,*,*, Husband,*,*,0,1887,40,*,>50K
29719,"[0, 80[", Private,210525,*,13,*,*, Husband,*,*,0,0,40,*,>50K
29720,"[0, 80[", Private,195488,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
29721,"[0, 80[", Private,152246,*,10,*,*, Own-child,*,*,0,0,16,*,<=50K
29722,"[0, 80[", Self-emp-not-inc,187794,*,9,*,*, Husband,*,*,3103,0,60,*,>50K
29723,"[0, 80[", Private,110396,*,14,*,*, Not-in-family,*,*,14084,0,56,*,>50K
29725,"[0, 80[", State-gov,254817,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29726,"[0, 80[", Private,41777,*,8,*,*, Not-in-family,*,*,0,0,20,*,<=50K
29727,"[0, 80[", Self-emp-not-inc,234841,*,9,*,*, Husband,*,*,0,0,72,*,<=50K
29728,"[0, 80[", Private,79586,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
29729,"[0, 80[", Private,115331,*,9,*,*, Husband,*,*,0,0,35,*,<=50K
29730,"[0, 80[", Private,63564,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
29731,"[0, 80[", Private,132053,*,10,*,*, Own-child,*,*,0,1721,35,*,<=50K
29732,"[0, 80[", Private,370502,*,9,*,*, Husband,*,*,0,0,25,*,<=50K
29733,"[0, 80[", Private,59083,*,13,*,*, Husband,*,*,0,1902,45,*,>50K
29734,"[0, 80[", Private,69413,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
29735,"[0, 80[", Private,32981,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29736,"[0, 80[", Private,176683,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
29737,"[0, 80[", ?,144116,*,6,*,*, Husband,*,*,0,0,40,*,<=50K
29738,"[0, 80[", Self-emp-not-inc,209213,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29739,"[0, 80[", State-gov,150657,*,13,*,*, Other-relative,*,*,0,0,40,*,<=50K
29740,"[0, 80[", Self-emp-not-inc,124793,*,10,*,*, Husband,*,*,0,0,55,*,<=50K
29741,"[0, 80[", Private,22211,*,14,*,*, Husband,*,*,7688,0,50,*,>50K
29742,"[0, 80[", Private,270565,*,11,*,*, Husband,*,*,0,0,60,*,<=50K
29743,"[0, 80[", Private,38251,*,12,*,*, Unmarried,*,*,0,0,35,*,<=50K
29745,"[0, 80[", Private,195638,*,9,*,*, Unmarried,*,*,0,0,45,*,<=50K
29747,"[0, 80[", Self-emp-not-inc,44006,*,11,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29748,"[0, 80[", Private,119679,*,9,*,*, Husband,*,*,0,1579,42,*,<=50K
29749,"[0, 80[", Private,333953,*,8,*,*, Other-relative,*,*,0,0,30,*,<=50K
29750,"[0, 80[", Local-gov,172111,*,13,*,*, Unmarried,*,*,0,0,60,*,<=50K
29751,"[0, 80[", Self-emp-not-inc,32372,*,8,*,*, Husband,*,*,0,0,99,*,<=50K
29753,"[0, 80[", Self-emp-not-inc,123681,*,13,*,*, Husband,*,*,0,0,30,*,<=50K
29754,"[0, 80[", Private,317360,*,10,*,*, Not-in-family,*,*,0,0,50,*,<=50K
29755,"[0, 80[", Federal-gov,119832,*,10,*,*, Husband,*,*,7298,0,40,*,>50K
29756,"[0, 80[", Private,135056,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
29757,"[0, 80[", State-gov,135162,*,10,*,*, Own-child,*,*,0,0,10,*,<=50K
29758,"[0, 80[", Self-emp-not-inc,194004,*,9,*,*, Husband,*,*,0,0,70,*,<=50K
29759,"[0, 80[", Private,177633,*,9,*,*, Husband,*,*,0,0,50,*,>50K
29760,"[0, 80[", Local-gov,212864,*,9,*,*, Husband,*,*,3908,0,40,*,<=50K
29761,"[0, 80[", Private,30509,*,10,*,*, Unmarried,*,*,0,0,45,*,<=50K
29762,"[0, 80[", Private,118712,*,9,*,*, Unmarried,*,*,0,0,35,*,<=50K
29763,"[0, 80[", Private,199018,*,15,*,*, Husband,*,*,0,0,40,*,>50K
29764,"[0, 80[", Private,151799,*,7,*,*, Own-child,*,*,0,0,20,*,<=50K
29765,"[0, 80[", Private,181280,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29766,"[0, 80[", Private,232024,*,10,*,*, Not-in-family,*,*,0,0,60,*,<=50K
29767,"[0, 80[", Private,226267,*,12,*,*, Husband,*,*,0,0,40,*,<=50K
29769,"[0, 80[", Private,154374,*,13,*,*, Husband,*,*,0,0,40,*,>50K
29770,"[0, 80[", State-gov,231473,*,12,*,*, Husband,*,*,0,0,30,*,<=50K
29771,"[0, 80[", Private,158813,*,10,*,*, Husband,*,*,0,0,60,*,>50K
29772,"[0, 80[", Private,346478,*,13,*,*, Husband,*,*,0,2415,45,*,>50K
29773,"[0, 80[", Private,215990,*,10,*,*, Husband,*,*,7688,0,40,*,>50K
29774,"[0, 80[", Private,177154,*,13,*,*, Husband,*,*,15024,0,50,*,>50K
29775,"[0, 80[", Self-emp-not-inc,238188,*,9,*,*, Husband,*,*,0,0,96,*,<=50K
29776,"[0, 80[", Self-emp-not-inc,156800,*,13,*,*, Husband,*,*,0,0,50,*,<=50K
29777,"[0, 80[", Private,130620,*,12,*,*, Other-relative,*,*,0,0,40,*,<=50K
29778,"[0, 80[", Private,175339,*,9,*,*, Husband,*,*,0,0,40,*,>50K
29779,"[0, 80[", Private,37937,*,11,*,*, Husband,*,*,0,0,45,*,<=50K
29780,"[0, 80[", Federal-gov,166634,*,13,*,*, Wife,*,*,7688,0,40,*,>50K
29781,"[0, 80[", Private,221167,*,13,*,*, Not-in-family,*,*,0,0,30,*,<=50K
29782,"[0, 80[", Private,179641,*,9,*,*, Not-in-family,*,*,0,0,45,*,<=50K
29783,"[0, 80[", Local-gov,213195,*,12,*,*, Wife,*,*,0,0,40,*,>50K
29784,"[0, 80[", Private,157747,*,9,*,*, Husband,*,*,0,0,45,*,>50K
29785,"[0, 80[", Private,227840,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29786,"[0, 80[", Private,169104,*,13,*,*, Husband,*,*,0,0,40,*,>50K
29787,"[0, 80[", Private,186916,*,10,*,*, Husband,*,*,0,1887,60,*,>50K
29788,"[0, 80[", Private,37646,*,12,*,*, Husband,*,*,0,0,65,*,<=50K
29789,"[0, 80[", Private,157028,*,14,*,*, Not-in-family,*,*,0,0,55,*,>50K
29790,"[0, 80[", Private,188774,*,13,*,*, Not-in-family,*,*,0,2824,40,*,>50K
29791,"[0, 80[", ?,146272,*,10,*,*, Husband,*,*,3411,0,15,*,<=50K
29792,"[0, 80[", Private,182656,*,11,*,*, Unmarried,*,*,0,0,40,*,<=50K
29793,"[0, 80[", Self-emp-not-inc,200471,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
29794,"[0, 80[", Private,358465,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29795,"[0, 80[", Private,78602,*,7,*,*, Other-relative,*,*,0,0,20,*,<=50K
29796,"[0, 80[", Private,213416,*,3,*,*, Husband,*,*,0,0,40,*,<=50K
29797,"[0, 80[", Local-gov,345911,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29798,"[0, 80[", ?,119522,*,13,*,*, Not-in-family,*,*,0,0,50,*,<=50K
29799,"[0, 80[", Federal-gov,126320,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
29800,"[0, 80[", Self-emp-not-inc,235271,*,13,*,*, Not-in-family,*,*,0,0,50,*,>50K
29801,"[0, 80[", Private,141745,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29802,"[0, 80[", Private,359461,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
29803,"[0, 80[", Private,109351,*,13,*,*, Not-in-family,*,*,8614,0,45,*,>50K
29804,"[0, 80[", Private,148113,*,6,*,*, Husband,*,*,0,0,40,*,<=50K
29805,"[0, 80[", Self-emp-not-inc,75478,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
29806,"[0, 80[", Private,100375,*,15,*,*, Husband,*,*,99999,0,60,*,>50K
29807,"[0, 80[", ?,28455,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
29808,"[0, 80[", Private,231413,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
29809,"[0, 80[", Local-gov,119421,*,13,*,*, Wife,*,*,0,0,42,*,<=50K
29810,"[0, 80[", Private,206998,*,7,*,*, Own-child,*,*,0,0,10,*,<=50K
29811,"[0, 80[", Private,183810,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
29812,"[0, 80[", Self-emp-inc,187053,*,13,*,*, Not-in-family,*,*,0,0,50,*,<=50K
29813,"[0, 80[", Local-gov,155781,*,9,*,*, Husband,*,*,4064,0,50,*,<=50K
29814,"[0, 80[", ?,193895,*,4,*,*, Unmarried,*,*,0,0,40,*,<=50K
29815,"[0, 80[", Private,48520,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
29816,"[0, 80[", Self-emp-inc,170125,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
29817,"[0, 80[", Private,107584,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29818,"[0, 80[", Private,196742,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
29819,"[0, 80[", ?,244214,*,9,*,*, Husband,*,*,0,0,35,*,<=50K
29820,"[0, 80[", Local-gov,127921,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
29821,"[0, 80[", Private,42617,*,10,*,*, Not-in-family,*,*,0,0,30,*,<=50K
29822,"[0, 80[", Local-gov,191389,*,9,*,*, Unmarried,*,*,0,0,35,*,<=50K
29824,"[0, 80[", Private,215110,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
29825,"[0, 80[", Private,230292,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29826,"[0, 80[", Private,90159,*,13,*,*, Wife,*,*,0,0,32,*,>50K
29827,"[0, 80[", Private,175398,*,11,*,*, Not-in-family,*,*,0,0,20,*,<=50K
29828,"[0, 80[", Self-emp-not-inc,53366,*,7,*,*, Husband,*,*,0,0,20,*,<=50K
29829,"[0, 80[", Private,46155,*,11,*,*, Unmarried,*,*,0,0,40,*,>50K
29830,"[0, 80[", Private,61708,*,9,*,*, Husband,*,*,6418,0,50,*,>50K
29831,"[0, 80[", Local-gov,112650,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29832,"[0, 80[", Private,173682,*,11,*,*, Husband,*,*,0,0,43,*,>50K
29833,"[0, 80[", Private,160981,*,10,*,*, Not-in-family,*,*,0,0,52,*,<=50K
29834,"[0, 80[", Private,72257,*,10,*,*, Husband,*,*,0,0,55,*,<=50K
29835,"[0, 80[", ?,182332,*,11,*,*, Wife,*,*,0,0,40,*,<=50K
29837,"[0, 80[", Private,417668,*,10,*,*, Own-child,*,*,0,0,20,*,<=50K
29838,"[0, 80[", Private,107458,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29839,"[0, 80[", Private,147551,*,10,*,*, Husband,*,*,0,2174,50,*,>50K
29840,"[0, 80[", Self-emp-inc,33729,*,13,*,*, Husband,*,*,0,0,45,*,>50K
29841,"[0, 80[", Private,101977,*,10,*,*, Husband,*,*,0,0,45,*,<=50K
29842,"[0, 80[", ?,374716,*,5,*,*, Wife,*,*,0,0,35,*,<=50K
29843,"[0, 80[", Private,214378,*,9,*,*, Own-child,*,*,0,0,40,*,>50K
29844,"[0, 80[", Private,111243,*,9,*,*, Other-relative,*,*,0,0,50,*,<=50K
29845,"[0, 80[", Private,252947,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
29846,"[0, 80[", Local-gov,118500,*,10,*,*, Unmarried,*,*,0,0,40,*,<=50K
29847,"[0, 80[", Private,195612,*,10,*,*, Husband,*,*,7298,0,40,*,>50K
29848,"[0, 80[", Local-gov,174575,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29849,"[0, 80[", Private,190391,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
29850,"[0, 80[", Private,166715,*,10,*,*, Husband,*,*,0,0,20,*,<=50K
29851,"[0, 80[", Self-emp-not-inc,142725,*,9,*,*, Husband,*,*,0,0,45,*,<=50K
29852,"[0, 80[", Private,73471,*,13,*,*, Husband,*,*,0,1887,47,*,>50K
29854,"[0, 80[", Private,316141,*,10,*,*, Unmarried,*,*,7443,0,40,*,<=50K
29856,"[0, 80[", Private,90189,*,4,*,*, Own-child,*,*,0,0,16,*,<=50K
29857,"[0, 80[", Private,205195,*,12,*,*, Husband,*,*,0,0,60,*,>50K
29858,"[0, 80[", Private,148940,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
29859,"[0, 80[", Local-gov,298035,*,14,*,*, Husband,*,*,0,0,40,*,<=50K
29860,"[0, 80[", Private,154728,*,10,*,*, Husband,*,*,0,0,40,*,>50K
29861,"[0, 80[", Private,166809,*,13,*,*, Unmarried,*,*,0,0,40,*,>50K
29862,"[0, 80[", State-gov,97136,*,13,*,*, Unmarried,*,*,0,0,40,*,<=50K
29863,"[0, 80[", Private,347623,*,14,*,*, Unmarried,*,*,0,0,40,*,<=50K
29864,"[0, 80[", Private,117917,*,9,*,*, Husband,*,*,0,0,50,*,<=50K
29865,"[0, 80[", Private,266860,*,13,*,*, Husband,*,*,0,0,50,*,>50K
29866,"[0, 80[", Private,71864,*,10,*,*, Own-child,*,*,0,0,35,*,<=50K
29867,"[0, 80[", Private,158451,*,14,*,*, Wife,*,*,0,0,2,*,>50K
29868,"[0, 80[", Private,229826,*,9,*,*, Not-in-family,*,*,0,0,30,*,<=50K
29869,"[0, 80[", Private,121788,*,10,*,*, Not-in-family,*,*,0,0,30,*,<=50K
29870,"[0, 80[", Private,151365,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29871,"[0, 80[", Private,360884,*,10,*,*, Not-in-family,*,*,0,0,50,*,>50K
29872,"[0, 80[", Private,36480,*,9,*,*, Husband,*,*,15024,0,50,*,>50K
29873,"[0, 80[", Self-emp-not-inc,116666,*,15,*,*, Husband,*,*,0,0,35,*,>50K
29874,"[0, 80[", Local-gov,214143,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
29875,"[0, 80[", Private,45316,*,7,*,*, Own-child,*,*,0,0,20,*,<=50K
29877,"[0, 80[", Self-emp-not-inc,48495,*,9,*,*, Husband,*,*,0,0,45,*,<=50K
29878,"[0, 80[", Private,115945,*,14,*,*, Husband,*,*,0,0,45,*,>50K
29879,"[0, 80[", Local-gov,170846,*,14,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29880,"[0, 80[", Private,142922,*,9,*,*, Husband,*,*,0,0,50,*,<=50K
29881,"[0, 80[", ?,181301,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29882,"[0, 80[", Private,286675,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29883,"[0, 80[", Private,233168,*,13,*,*, Wife,*,*,0,0,46,*,>50K
29884,"[0, 80[", Private,177304,*,10,*,*, Husband,*,*,0,0,44,*,<=50K
29885,"[0, 80[", Private,336984,*,9,*,*, Own-child,*,*,0,0,17,*,<=50K
29886,"[0, 80[", Self-emp-not-inc,379412,*,11,*,*, Husband,*,*,0,0,40,*,<=50K
29887,"[0, 80[", Private,180778,*,9,*,*, Not-in-family,*,*,0,0,75,*,<=50K
29888,"[0, 80[", Private,141876,*,14,*,*, Unmarried,*,*,0,0,45,*,<=50K
29889,"[0, 80[", Private,228306,*,10,*,*, Wife,*,*,0,0,40,*,>50K
29890,"[0, 80[", Private,329993,*,10,*,*, Husband,*,*,0,0,50,*,<=50K
29891,"[0, 80[", Private,247469,*,16,*,*, Wife,*,*,0,0,30,*,>50K
29892,"[0, 80[", Private,673764,*,14,*,*, Not-in-family,*,*,27828,0,40,*,>50K
29893,"[0, 80[", Private,155775,*,9,*,*, Own-child,*,*,0,0,30,*,<=50K
29894,"[0, 80[", Private,81223,*,9,*,*, Not-in-family,*,*,0,0,48,*,<=50K
29895,"[0, 80[", Private,236021,*,10,*,*, Not-in-family,*,*,0,0,50,*,<=50K
29896,"[0, 80[", State-gov,103371,*,11,*,*, Unmarried,*,*,0,0,40,*,<=50K
29897,"[0, 80[", Private,199480,*,6,*,*, Own-child,*,*,0,0,25,*,<=50K
29898,"[0, 80[", Private,152657,*,6,*,*, Husband,*,*,0,0,40,*,<=50K
29899,"[0, 80[", Federal-gov,460214,*,10,*,*, Husband,*,*,0,0,40,*,>50K
29900,"[0, 80[", Private,91039,*,14,*,*, Husband,*,*,0,0,65,*,>50K
29901,"[0, 80[", Private,197372,*,9,*,*, Husband,*,*,0,0,60,*,>50K
29903,"[0, 80[", State-gov,111883,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29904,"[0, 80[", Private,66917,*,7,*,*, Own-child,*,*,0,0,40,*,<=50K
29905,"[0, 80[", Private,292583,*,9,*,*, Own-child,*,*,0,0,30,*,<=50K
29906,"[0, 80[", Private,391679,*,9,*,*, Other-relative,*,*,0,0,60,*,<=50K
29907,"[0, 80[", Private,475324,*,13,*,*, Husband,*,*,0,0,45,*,<=50K
29908,"[0, 80[", Self-emp-not-inc,218164,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29909,"[0, 80[", Self-emp-not-inc,101534,*,10,*,*, Husband,*,*,0,1902,15,*,>50K
29910,"[0, 80[", Federal-gov,65706,*,10,*,*, Unmarried,*,*,0,0,38,*,<=50K
29911,"[0, 80[", Self-emp-not-inc,156606,*,10,*,*, Wife,*,*,0,0,30,*,<=50K
29912,"[0, 80[", Private,200967,*,9,*,*, Own-child,*,*,0,0,10,*,<=50K
29913,"[0, 80[", Local-gov,164493,*,10,*,*, Own-child,*,*,0,0,10,*,<=50K
29914,"[0, 80[", Private,547886,*,13,*,*, Unmarried,*,*,0,0,40,*,<=50K
29915,"[0, 80[", Private,232145,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29916,"[0, 80[", Private,96421,*,13,*,*, Unmarried,*,*,0,0,24,*,<=50K
29917,"[0, 80[", Private,554206,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29918,"[0, 80[", Local-gov,234143,*,14,*,*, Husband,*,*,0,0,45,*,>50K
29919,"[0, 80[", Private,380544,*,10,*,*, Husband,*,*,0,0,40,*,>50K
29920,"[0, 80[", Local-gov,103886,*,10,*,*, Not-in-family,*,*,0,0,50,*,<=50K
29921,"[0, 80[", State-gov,54709,*,9,*,*, Unmarried,*,*,0,0,46,*,<=50K
29922,"[0, 80[", Private,276548,*,9,*,*, Wife,*,*,0,0,20,*,<=50K
29923,"[0, 80[", Local-gov,176046,*,14,*,*, Wife,*,*,0,2267,40,*,<=50K
29924,"[0, 80[", Private,114605,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29925,"[0, 80[", Private,323713,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29926,"[0, 80[", Self-emp-not-inc,261382,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
29927,"[0, 80[", Private,223548,*,4,*,*, Husband,*,*,0,0,30,*,<=50K
29928,"[0, 80[", Self-emp-not-inc,355978,*,16,*,*, Husband,*,*,0,2002,45,*,<=50K
29929,"[0, 80[", Private,107218,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
29930,"[0, 80[", Self-emp-not-inc,31717,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29931,"[0, 80[", Private,328947,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29932,"[0, 80[", Private,148431,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29933,"[0, 80[", Private,121602,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
29934,"[0, 80[", Private,244087,*,16,*,*, Husband,*,*,15024,0,50,*,>50K
29935,"[0, 80[", Private,83425,*,10,*,*, Unmarried,*,*,0,0,40,*,<=50K
29936,"[0, 80[", Private,157308,*,7,*,*, Wife,*,*,2829,0,14,*,<=50K
29937,"[0, 80[", Private,57898,*,10,*,*, Not-in-family,*,*,0,0,30,*,<=50K
29938,"[0, 80[", State-gov,175304,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29939,"[0, 80[", Self-emp-inc,102663,*,4,*,*, Husband,*,*,0,0,50,*,<=50K
29940,"[0, 80[", Private,99175,*,7,*,*, Not-in-family,*,*,0,0,20,*,<=50K
29941,"[0, 80[", Private,208358,*,10,*,*, Husband,*,*,0,0,40,*,>50K
29942,"[0, 80[", Private,361561,*,15,*,*, Husband,*,*,0,0,3,*,<=50K
29943,"[0, 80[", Private,215115,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29944,"[0, 80[", Federal-gov,207066,*,9,*,*, Husband,*,*,0,0,42,*,>50K
29945,"[0, 80[", Federal-gov,160910,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
29946,"[0, 80[", Private,64879,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29947,"[0, 80[", Private,430035,*,5,*,*, Husband,*,*,0,0,54,*,<=50K
29948,"[0, 80[", State-gov,74163,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
29949,"[0, 80[", Self-emp-inc,98389,*,9,*,*, Husband,*,*,0,0,50,*,>50K
29950,"[0, 80[", Private,386019,*,5,*,*, Unmarried,*,*,0,0,70,*,<=50K
29951,"[0, 80[", Private,112795,*,6,*,*, Own-child,*,*,0,0,15,*,<=50K
29952,"[0, 80[", Private,332465,*,13,*,*, Husband,*,*,0,0,35,*,<=50K
29953,"[0, 80[", Private,38611,*,7,*,*, Own-child,*,*,0,0,23,*,<=50K
29954,"[0, 80[", Private,368797,*,14,*,*, Husband,*,*,0,1977,60,*,>50K
29955,"[0, 80[", Private,24106,*,10,*,*, Husband,*,*,0,0,40,*,>50K
29957,"[0, 80[", Self-emp-not-inc,241998,*,13,*,*, Husband,*,*,0,0,45,*,<=50K
29958,"[0, 80[", Private,312446,*,13,*,*, Husband,*,*,0,0,60,*,>50K
29959,"[0, 80[", Private,69333,*,9,*,*, Husband,*,*,0,0,48,*,<=50K
29960,"[0, 80[", Private,172538,*,14,*,*, Own-child,*,*,0,0,40,*,<=50K
29961,"[0, 80[", Private,275884,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
