index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
27201,"[0, 40[", ?,43739,Secondary education,9,Spouse not present,*, Own-child,*,Male,0,0,40,United-States,<=50K
27202,"[0, 40[", Private,104359,Higher education,10,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27206,"[0, 40[", Federal-gov,53147,Higher education,13,Spouse not present,*, Not-in-family,*,Male,0,0,40,United-States,<=50K
27208,"[40, 80[", Private,202872,Higher education,13,Spouse not present,*, Not-in-family,*,Female,0,0,45,United-States,<=50K
27210,"[0, 40[", Private,132879,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27211,"[40, 80[", Self-emp-not-inc,112362,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,38,United-States,<=50K
27212,"[40, 80[", Federal-gov,156229,Higher education,13,Spouse present,*, Husband,*,Male,7688,0,40,United-States,>50K
27213,"[40, 80[", Private,131650,Higher education,12,Spouse present,*, Husband,*,Male,0,0,54,United-States,>50K
27215,"[0, 40[", Private,132300,Higher education,13,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27217,"[0, 40[", Private,276559,Secondary education,9,Spouse present,*, Husband,*,Male,7688,0,70,United-States,>50K
27218,"[0, 40[", Private,106014,Higher education,10,Spouse present,*, Husband,*,Male,5178,0,50,United-States,>50K
27220,"[0, 40[", Private,86648,Higher education,15,Spouse present,*, Husband,*,Male,7688,0,50,United-States,>50K
27221,"[40, 80[", Self-emp-not-inc,107231,Higher education,13,Spouse present,*, Husband,*,Male,99999,0,50,United-States,>50K
27222,"[0, 40[", Local-gov,113838,Higher education,10,Spouse present,*, Husband,*,Male,0,0,99,United-States,<=50K
27226,"[40, 80[", Private,48343,Higher education,14,Spouse present,*, Husband,*,Male,7298,0,50,United-States,>50K
27229,"[40, 80[", Private,283743,Secondary education,9,Spouse present,*, Husband,*,Male,0,2002,40,United-States,<=50K
27230,"[40, 80[", Self-emp-not-inc,64102,Secondary education,4,Spouse present,*, Husband,*,Male,0,0,20,United-States,<=50K
27231,"[0, 40[", Private,234663,Secondary education,9,Spouse not present,*, Own-child,*,Male,0,0,40,United-States,<=50K
27233,"[0, 40[", Private,615367,Higher education,13,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27235,"[40, 80[", Private,192225,Higher education,13,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27236,"[0, 40[", Private,370183,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27237,"[0, 40[", Private,242482,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27238,"[40, 80[", Private,169953,Higher education,10,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27241,"[0, 40[", Private,203777,Higher education,10,Spouse not present,*, Not-in-family,*,Female,0,0,37,United-States,<=50K
27242,"[0, 40[", Private,210991,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27243,"[0, 40[", Private,472580,Higher education,10,Spouse not present,*, Own-child,*,Male,0,0,40,United-States,<=50K
27245,"[40, 80[", Private,289669,Higher education,14,Spouse not present,*, Unmarried,*,Female,0,2547,40,United-States,>50K
27247,"[40, 80[", State-gov,139616,Higher education,14,Spouse present,*, Husband,*,Male,0,0,50,United-States,>50K
27248,"[0, 40[", Private,39212,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,45,United-States,<=50K
27252,"[40, 80[", Self-emp-not-inc,170214,Secondary education,9,Spouse present,*, Husband,*,Male,0,2179,40,United-States,<=50K
27253,"[0, 40[", Private,151790,Higher education,10,Spouse not present,*, Own-child,*,Female,0,0,30,United-States,<=50K
27254,"[40, 80[", Private,168211,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27255,"[0, 40[", State-gov,117651,Higher education,13,Spouse not present,*, Other-relative,*,Male,0,0,40,United-States,<=50K
27256,"[0, 40[", Private,157131,Secondary education,8,Spouse not present,*, Own-child,*,Female,0,0,8,United-States,<=50K
27258,"[0, 40[", Private,177951,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,48,United-States,<=50K
27264,"[0, 40[", Private,77661,Higher education,13,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27266,"[40, 80[", Private,192835,Higher education,10,Spouse present,*, Husband,*,Male,0,0,48,United-States,<=50K
27267,"[40, 80[", ?,181014,Higher education,13,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27268,"[0, 40[", Private,200445,Secondary education,9,Spouse not present,*, Own-child,*,Male,0,1974,40,United-States,<=50K
27269,"[0, 40[", Self-emp-not-inc,37918,Secondary education,9,Spouse not present,*, Own-child,*,Male,0,0,60,United-States,<=50K
27273,"[40, 80[", Self-emp-not-inc,243493,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,12,United-States,<=50K
27274,"[0, 40[", State-gov,152023,Secondary education,7,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27275,"[0, 40[", Private,104193,Secondary education,9,Spouse not present,*, Own-child,*,Female,114,0,40,United-States,<=50K
27278,"[0, 40[", Private,340557,Secondary education,7,Spouse not present,*, Own-child,*,Male,0,0,25,United-States,<=50K
27279,"[0, 40[", Private,298225,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,45,United-States,<=50K
27280,"[0, 40[", Private,114150,Secondary education,9,Spouse not present,*, Other-relative,*,Male,0,0,40,United-States,<=50K
27281,"[0, 40[", Self-emp-not-inc,194668,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,16,United-States,<=50K
27282,"[0, 40[", Private,188246,Higher education,14,Spouse present,*, Husband,*,Male,7298,0,45,United-States,>50K
27283,"[40, 80[", Federal-gov,330901,Higher education,10,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27287,"[40, 80[", Private,116632,Higher education,13,Spouse not present,*, Own-child,*,Male,0,0,40,United-States,<=50K
27288,"[0, 40[", Private,139989,Higher education,13,Spouse not present,*, Own-child,*,Male,0,0,40,United-States,<=50K
27290,"[40, 80[", Private,75785,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27292,"[0, 40[", Private,28572,Higher education,10,Spouse present,*, Husband,*,Male,0,0,50,United-States,<=50K
27293,"[0, 40[", Self-emp-not-inc,31143,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,45,United-States,<=50K
27294,"[0, 40[", Private,216924,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,44,United-States,>50K
27295,"[0, 40[", Private,549174,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27297,"[0, 40[", Private,208881,Higher education,13,Spouse present,*, Husband,*,Male,0,0,60,United-States,<=50K
27298,"[0, 40[", State-gov,243666,Secondary education,9,Spouse not present,*, Own-child,*,Female,0,0,40,United-States,<=50K
27300,"[0, 40[", Self-emp-inc,131288,Higher education,12,Spouse present,*, Husband,*,Male,5178,0,48,United-States,>50K
27303,"[0, 40[", Private,58582,Higher education,10,Spouse not present,*, Not-in-family,*,Male,0,0,46,United-States,<=50K
27304,"[40, 80[", Private,199378,Higher education,10,Spouse present,*, Husband,*,Male,0,0,22,United-States,<=50K
27308,"[40, 80[", Self-emp-not-inc,196504,Higher education,16,Spouse present,*, Husband,*,Male,0,0,23,United-States,<=50K
27314,"[40, 80[", Private,171914,Higher education,13,Spouse present,*, Husband,*,Male,0,0,50,United-States,>50K
27316,"[0, 40[", State-gov,144064,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27320,"[0, 40[", Private,148709,Secondary education,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27322,"[0, 40[", Private,184801,Higher education,13,Spouse present,*, Husband,*,Male,0,0,60,United-States,>50K
27323,"[40, 80[", Private,89054,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27326,"[0, 40[", Private,222993,Secondary education,9,Spouse not present,*, Own-child,*,Male,0,0,40,United-States,<=50K
27327,"[0, 40[", Private,41099,Higher education,10,Spouse not present,*, Not-in-family,*,Male,0,0,50,United-States,<=50K
27333,"[0, 40[", Private,138940,Secondary education,7,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27334,"[40, 80[", Federal-gov,141877,Higher education,13,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27335,"[0, 40[", Private,172722,Higher education,10,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27336,"[0, 40[", Self-emp-not-inc,118523,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27337,"[0, 40[", Private,227886,Higher education,10,Spouse not present,*, Unmarried,*,Female,0,0,35,United-States,<=50K
27340,"[40, 80[", Private,225823,Higher education,10,Spouse not present,*, Not-in-family,*,Male,0,0,60,United-States,<=50K
27343,"[0, 40[", Private,295010,Secondary education,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27345,"[40, 80[", Private,270194,Higher education,13,Spouse present,*, Husband,*,Male,0,0,60,United-States,<=50K
27346,"[40, 80[", Private,242089,Higher education,14,Spouse present,*, Husband,*,Male,0,0,45,United-States,<=50K
27347,"[0, 40[", Self-emp-inc,117555,Higher education,13,Spouse present,*, Husband,*,Male,0,0,60,United-States,>50K
27349,"[40, 80[", Private,222405,Secondary education,9,Spouse present,*, Husband,*,Male,0,2377,40,United-States,<=50K
27350,"[0, 40[", ?,216595,Secondary education,7,Spouse not present,*, Own-child,*,Female,0,0,20,United-States,<=50K
27352,"[0, 40[", Private,373553,Higher education,10,Spouse present,*, Wife,*,Female,0,0,42,United-States,<=50K
27353,"[0, 40[", Private,194827,Higher education,10,Spouse present,*, Husband,*,Male,0,1740,40,United-States,<=50K
27355,"[0, 40[", State-gov,96483,Higher education,10,Spouse not present,*, Own-child,*,Female,0,0,12,United-States,<=50K
27356,"[0, 40[", Private,211154,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,55,United-States,<=50K
27358,"[40, 80[", Self-emp-not-inc,204235,Higher education,14,Spouse present,*, Husband,*,Male,99999,0,50,United-States,>50K
27359,"[0, 40[", Private,197113,Higher education,10,Spouse not present,*, Unmarried,*,Female,0,0,20,United-States,<=50K
27360,"[40, 80[", Private,178341,Higher education,13,Spouse present,*, Husband,*,Male,4064,0,60,United-States,<=50K
27361,"[0, 40[", Private,293297,Higher education,10,Spouse not present,*, Own-child,*,Male,0,0,35,United-States,<=50K
27362,"[0, 40[", Private,35330,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27365,"[40, 80[", Self-emp-inc,1097453,Higher education,13,Spouse present,*, Husband,*,Male,0,0,60,United-States,>50K
27367,"[0, 40[", Private,295289,Higher education,10,Spouse not present,*, Own-child,*,Female,0,0,30,United-States,<=50K
27368,"[40, 80[", Self-emp-inc,298215,Higher education,13,Spouse present,*, Husband,*,Male,0,0,45,United-States,>50K
27370,"[0, 40[", Private,164938,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27373,"[40, 80[", Self-emp-inc,232871,Higher education,10,Spouse present,*, Husband,*,Male,0,0,30,United-States,<=50K
27374,"[40, 80[", State-gov,73199,Higher education,13,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27375,"[40, 80[", State-gov,27661,Higher education,14,Spouse not present,*, Not-in-family,*,Male,0,0,45,United-States,<=50K
27377,"[40, 80[", Self-emp-not-inc,89413,Secondary education,9,Spouse present,*, Husband,*,Male,0,1672,40,United-States,<=50K
27378,"[40, 80[", Self-emp-not-inc,31826,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,45,United-States,>50K
27379,"[40, 80[", Private,279679,Higher education,10,Spouse not present,*, Not-in-family,*,Male,0,0,45,United-States,<=50K
27380,"[40, 80[", Private,221172,Higher education,13,Spouse not present,*, Not-in-family,*,Male,0,0,35,United-States,<=50K
27381,"[40, 80[", Federal-gov,222020,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,48,United-States,<=50K
27382,"[0, 40[", ?,181265,Higher education,10,Spouse not present,*, Own-child,*,Female,0,0,30,United-States,<=50K
27386,"[40, 80[", Private,288568,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27388,"[0, 40[", Private,471452,Higher education,10,Spouse not present,*, Own-child,*,Male,0,0,30,United-States,<=50K
27389,"[40, 80[", State-gov,264052,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27390,"[40, 80[", Private,146659,Higher education,16,Spouse present,*, Husband,*,Male,0,1902,50,United-States,>50K
27393,"[0, 40[", Private,133625,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27394,"[0, 40[", Private,45937,Secondary education,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27396,"[0, 40[", Federal-gov,201617,Secondary education,9,Spouse not present,*, Unmarried,*,Female,0,0,40,United-States,<=50K
27398,"[40, 80[", State-gov,97778,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27399,"[0, 40[", Private,149507,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,55,United-States,>50K
27400,"[0, 40[", Private,82622,Secondary education,9,Spouse not present,*, Own-child,*,Male,0,0,40,United-States,<=50K
27403,"[0, 40[", Private,213842,Higher education,13,Spouse not present,*, Own-child,*,Male,0,0,38,United-States,<=50K
27406,"[0, 40[", Local-gov,206609,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27408,"[0, 40[", Private,180497,Secondary education,9,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27411,"[40, 80[", Private,75993,Higher education,10,Spouse present,*, Husband,*,Male,7688,0,40,United-States,>50K
27412,"[0, 40[", Private,170544,Secondary education,7,Spouse not present,*, Own-child,*,Male,0,0,20,United-States,<=50K
27415,"[0, 40[", Private,209067,Secondary education,9,Spouse not present,*, Own-child,*,Female,0,0,40,United-States,<=50K
27418,"[40, 80[", Federal-gov,179869,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27419,"[0, 40[", Private,442131,Secondary education,9,Spouse not present,*, Own-child,*,Female,0,0,40,United-States,<=50K
27420,"[40, 80[", Private,243283,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27423,"[0, 40[", Federal-gov,38645,Higher education,13,Spouse not present,*, Not-in-family,*,Female,0,0,40,United-States,<=50K
27424,"[0, 40[", Private,141272,Higher education,13,Spouse not present,*, Own-child,*,Female,0,0,30,United-States,<=50K
27425,"[40, 80[", State-gov,29324,Secondary education,9,Spouse not present,*, Unmarried,*,Female,0,0,45,United-States,<=50K
27428,"[40, 80[", Self-emp-not-inc,477867,Higher education,13,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27429,"[0, 40[", Private,218361,Secondary education,6,Spouse not present,*, Own-child,*,Female,0,1602,12,United-States,<=50K
27430,"[0, 40[", Self-emp-not-inc,156809,Higher education,10,Spouse not present,*, Not-in-family,*,Male,0,1504,60,United-States,<=50K
27431,"[0, 40[", Private,267945,Higher education,13,Spouse not present,*, Own-child,*,Female,0,0,40,United-States,<=50K
27434,"[40, 80[", Private,155983,Higher education,13,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27435,"[40, 80[", Federal-gov,414994,Higher education,10,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27437,"[40, 80[", Private,211128,Higher education,14,Spouse not present,*, Not-in-family,*,Female,0,0,50,United-States,>50K
27439,"[0, 40[", Private,38312,Higher education,13,Spouse present,*, Husband,*,Male,15024,0,65,United-States,>50K
27440,"[40, 80[", Private,178241,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27442,"[40, 80[", Local-gov,36924,Higher education,10,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27443,"[0, 40[", Private,292590,Higher education,10,Spouse not present,*, Own-child,*,Female,0,0,20,United-States,<=50K
27445,"[40, 80[", Private,189664,Higher education,10,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27446,"[0, 40[", State-gov,190577,Higher education,13,Spouse not present,*, Own-child,*,Female,0,0,40,United-States,<=50K
27447,"[0, 40[", Private,344200,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27449,"[40, 80[", Self-emp-not-inc,52634,Higher education,10,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27451,"[0, 40[", Private,170091,Higher education,10,Spouse not present,*, Own-child,*,Female,0,0,10,United-States,<=50K
27453,"[0, 40[", Self-emp-not-inc,205072,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,48,United-States,<=50K
27456,"[40, 80[", Private,91959,Higher education,13,Spouse present,*, Husband,*,Male,0,0,46,United-States,>50K
27458,"[0, 40[", Local-gov,234096,Higher education,12,Spouse present,*, Husband,*,Male,0,0,40,United-States,>50K
27460,"[0, 40[", Private,163772,Secondary education,9,Spouse present,*, Husband,*,Male,0,0,40,United-States,<=50K
27463,"[0, 40[", Private,478380,Secondary education,7,Spouse not present,*, Own-child,*,Female,0,0,25,United-States,<=50K
